State_Name,SL_No,District_Name,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total,PO_IHHL_BPL,PO_IHHL_APL,PO_IHHL_TOTAL,PO_SCW,PO_School_Toilets,PO_Anganwadi_Toilets,PO_RSM,PO_PC,PP_IHHL_BPL,PP_IHHL_APL,PP_IHHL_TOTAL,PP_SCW,PP_School_Toilets,PP_Anganwadi_Toilets,PP_RSM,PP_PC,BPL_Appr.(C+S+B),BPL_Exp.(C+S+B),BPL_(%)_age,School_Appr.(C+S+B),School_Exp.(C+S+B),School_(%)_age,Anganwadi_Appr.(C+S+B),Anganwadi_Exp.(C+S+B),Anganwadi_(%)_age,Sanitary_Complex_Appr.(C+S+B),Sanitary_Complex_Exp.(C+S+B),Sanitary_Complex_(%)_age,IHHL_BPL_Ach_SC,IHHL_BPL_Ach_ST,IHHL_BPL_Ach_General,IHHL_BPL_Ach_PH,IHHL_BPL_Ach_%_SC_ST,IHHL_APL_Ach_SC,IHHL_APL_Ach_ST,IHHL_APL_Ach_Small_Marginal_Farmers,IHHL_APL_Ach_Landless_Labourers,IHHL_APL_Ach_PH,IHHL_APL_Ach_Women_Headed_Households,Rural_Households,Census_2001_IHHL
UTTAR PRADESH,27,GAUTAM BUDDHA NAGAR,1090.50,620.74,324.70,145.06,760.27,256.49,53.68,1070.44,617.56,225.37,54.36,897.29,14574,58357,72931,15,1414,716,1,1,15814,54652,70466,15,1582,716,0,0,243.51,590.10,100.00,432.17,189.31,43.80,35.81,35.95,100.00,30.00,33.00,100.00,3575,0,10695,0,22.61,0,0,0,0,0,0,109179,34892
UTTAR PRADESH,28,GHAZIABAD,1561.65,1078.31,417.11,66.23,1197.89,276.55,65.59,1540.03,915.69,268.05,64.31,1248.05,10810,85267,96077,5,3602,1075,5,0,10810,88220,99030,5,1946,1075,2,0,139.98,689.12,100.00,930.80,271.73,29.19,66.27,66.31,100.00,10.00,10.00,100,5673,0,5137,0,52.48,2447,0,1120,1036,201,272,242727,112203
UTTAR PRADESH,29,GHAZIPUR,5154.82,3292.96,1250.35,611.51,3593.31,2297.08,415.26,6305.66,3123.62,2134.40,414.00,5672.02,184061,288972,473033,100,3878,1517,10,0,186233,158548,344781,100,3878,1517,10,2,3174.66,4654.68,100.00,741.67,548.58,73.97,75.86,136.85,100.00,66.35,80.62,100.00,95744,0,90455,35,51.41,2830,0,3201,1604,170,487,485939,56393
UTTAR PRADESH,30,GONDA,4888.83,3125.16,1229.45,534.22,3471.30,1301.63,350.45,5123.38,2749.43,1300.96,350.45,4400.84,136500,198080,334580,16,4298,2031,6,2,122119,150119,272238,16,4298,1574,4,2,2958.78,3332.69,100.00,915.96,725.20,79.17,142.82,94.41,66.10,32.00,32.00,100,35899,0,86173,47,29.40,16772,0,5438,1506,254,1396,500060,42701
UTTAR PRADESH,31,GORAKHPUR,7032.97,4555.48,1683.08,794.41,4876.92,3014.28,1595.00,9486.20,4342.98,2815.90,504.50,7663.38,211033,280101,491134,121,6036,1823,10,0,211034,221989,433023,121,4877,1823,3,0,3838.29,5361.77,100.00,1175.62,769.98,65.50,91.16,91.17,100.00,106.85,106.86,100.00,38048,0,70342,0,18.03,1509,0,0,0,0,0,559062,62471
UTTAR PRADESH,32,HAMIRPUR,3391.22,2224.23,822.06,344.93,2213.48,1785.32,722.90,4721.71,1621.58,1280.67,385.14,3287.39,101382,75310,176692,0,1950,707,4,0,88202,53388,141590,0,1950,735,4,0,2556.02,2931.76,100.00,334.00,257.04,76.96,35.36,37.60,100.00,0.00,0.00,0.00,25981,0,62221,0,29.46,1108,0,1556,457,183,287,171971,26337
UTTAR PRADESH,33,HARDOI,7897.01,5253.95,1864.62,778.44,5462.80,4989.94,799.75,11252.48,4912.83,4980.46,798.13,10691.41,199989,231215,431204,5,8478,1978,10,0,199989,235827,435816,5,5627,1978,10,5,3435.73,8942.11,100.00,1977.36,1015.90,51.38,98.90,101.54,100.00,10.00,20.00,100.00,79995,0,119994,0,40.00,1201,0,0,0,0,0,619495,81970
UTTAR PRADESH,34,JALAUN,3114.18,1957.02,812.48,344.68,1813.76,2186.39,370.10,4370.24,1904.17,1128.33,342.43,3374.94,101928,71232,173160,20,2686,873,12,0,91930,59521,151451,20,2700,873,6,0,2112.41,2732.96,100.00,465.30,401.55,86.30,43.66,43.74,100.00,40.00,40.20,100.00,18028,0,35262,0,19.61,2131,0,1208,433,118,139,216920,44640
UTTAR PRADESH,35,JAUNPUR,8986.42,5931.54,2152.12,902.76,6262.89,3998.53,2117.43,12378.85,5344.36,3661.79,1013.90,10020.04,250000,444693,694693,138,7179,3897,10,0,256967,354915,611882,138,5575,3897,8,8,4568.90,7982.72,100.00,1577.09,1112.73,70.56,194.86,204.85,100.00,145.32,145.31,99.99,90540,0,166355,0,35.23,3296,0,7357,2106,87,2476,615793,62663
UTTAR PRADESH,36,JHANSI,2066.57,1340.36,499.06,227.15,1760.88,963.52,282.68,3007.08,1572.73,871.82,276.18,2720.73,58826,78506,137332,20,2808,912,6,0,62571,57695,120266,20,2808,912,6,3,1018.09,1766.79,100.00,487.20,488.50,100.00,45.60,48.55,100.00,40.00,113.36,100.00,33695,0,28855,21,53.85,0,0,0,0,0,0,214711,26369
UTTAR PRADESH,37,JYOTIBA PHULE NAGAR,2206.61,1481.39,532.54,192.68,1821.47,911.90,224.78,2958.14,1692.94,882.31,171.73,2746.98,48008,113276,161284,0,2389,1032,0,0,48008,113247,161255,0,2290,1032,2,1,1026.34,1873.71,100.00,465.96,357.26,76.67,53.53,49.75,92.94,0.00,0.00,0.00,5664,0,42341,3,11.80,747,0,4756,2867,29,14,234453,54799
UTTAR PRADESH,38,KANNAUJ,3765.71,2476.18,892.05,397.48,2589.06,1027.69,331.57,3948.32,2496.04,987.64,293.13,3776.81,101497,280737,382234,46,2388,1440,6,1,105226,206610,311836,46,2373,1440,2,1,2139.54,2680.87,100.00,448.86,373.60,83.23,90.05,90.04,99.99,86.00,92.00,100.00,42168,55,62143,915,40.13,717,0,5895,675,196,430,232517,25668
UTTAR PRADESH,39,KANPUR DEHAT,3555.90,2228.11,875.53,452.26,2629.22,1957.65,699.72,5286.59,2700.22,1527.84,603.72,4831.78,126650,117438,244088,60,3536,1149,10,0,128033,91737,219770,60,3536,1149,5,5,2173.59,3478.59,100.00,598.37,598.37,100,57.46,57.50,100.00,120.00,188.86,100.00,44721,0,80401,1380,34.93,1209,0,2329,1078,148,370,299000,40789
UTTAR PRADESH,40,KANPUR NAGAR,3592.47,2364.91,879.54,348.02,2430.20,673.90,339.17,3443.27,2126.80,540.96,276.27,2944.03,87235,128893,216128,50,3763,1806,10,0,84528,118914,203442,50,3310,1784,5,0,1596.58,1827.93,100.00,703.95,439.91,62.49,105.30,87.51,83.11,100.02,100.00,99.98,22822,0,61706,0,27.00,503,0,0,0,0,0,291529,41237
UTTAR PRADESH,41,KANSHIRAM NAGAR,2960.41,1935.18,822.31,202.92,1005.64,244.49,57.94,1308.07,722.37,242.51,57.94,1022.82,49298,91499,140797,14,2777,989,7,0,20407,17801,38208,0,2777,989,0,0,1429.66,813.57,56.91,972.06,82.80,8.52,79.13,31.20,39.43,28.00,0.00,0.00,12980,0,5329,1688,63.61,1771,0,3401,1506,247,331,190576,14294
UTTAR PRADESH,42,KAUSHAMBI,4202.04,2720.85,1015.58,465.61,2896.07,1482.36,1081.56,5459.99,2636.43,1480.67,549.74,4666.84,127875,147350,275225,24,2048,968,3,1,126390,88757,215147,24,2048,785,3,0,2905.25,3731.23,100.00,409.60,421.40,100.00,53.89,38.35,71.16,48.00,48.00,100,65640,0,60750,0,51.93,2729,0,2609,1588,581,724,254926,28865
UTTAR PRADESH,43,KUSHINAGAR,10579.40,6941.70,2545.43,1092.27,6867.13,2826.43,903.08,10596.64,6367.10,2446.80,900.90,9714.80,287089,160033,447122,25,5120,2133,3,0,256577,158845,415422,25,4168,2133,1,0,7048.64,8501.78,100.00,1006.20,673.30,66.92,106.66,106.66,100,50.00,50.00,100,91103,0,147739,612,35.51,429,0,468,289,265,265,506922,41822
UTTAR PRADESH,44,LAKHIMPUR KHERI,4788.06,3240.90,1222.40,324.76,3399.48,2335.60,394.71,6129.79,2892.88,2271.70,285.71,5450.29,73000,124463,197463,20,8355,1930,10,0,107680,131504,239184,20,5144,1930,5,0,1005.96,4450.08,100.00,2183.10,650.54,29.80,134.91,65.42,48.49,40.00,40.00,100,59514,8865,39040,255,63.50,1657,273,3936,660,60,455,630131,79935
UTTAR PRADESH,45,LALITPUR,2768.50,1794.57,658.74,315.19,1875.52,1115.68,240.30,3231.50,1404.72,909.09,240.30,2554.11,90107,47239,137346,6,2468,568,2,0,89565,41300,130865,6,2468,568,0,0,1776.50,2024.88,100.00,415.92,409.59,98.48,30.93,28.91,93.47,12.00,12.00,100,37578,225,47423,0,42.21,375,0,1137,171,66,174,186503,15235
UTTAR PRADESH,46,LUCKNOW,3995.15,2667.93,948.14,379.08,2769.24,1777.33,148.03,4694.60,2239.80,1555.67,142.10,3937.57,113188,137908,251096,25,2510,1591,10,0,115382,113493,228875,25,3121,1273,10,10,2054.86,2635.15,100.00,607.27,512.59,84.41,94.47,74.55,78.91,50.00,50.00,100,45753,0,69629,0,39.65,762,0,0,0,0,0,274212,40561
UTTAR PRADESH,47,MAHAMAYA NAGAR(HATHRAS),1589.16,1081.14,399.09,108.93,1353.36,579.28,215.87,2148.51,1206.85,579.28,215.58,2001.71,25153,129568,154721,10,2423,1130,3,1,26279,118895,145174,10,2146,1130,1,0,542.80,1370.71,100.00,526.86,360.16,68.36,56.51,56.56,100.00,20.00,20.00,100,13680,0,12557,42,52.06,1690,0,1941,988,136,302,204968,31441
UTTAR PRADESH,48,MAHARAJGANJ,4269.30,2696.97,1029.27,543.06,3229.55,2294.81,617.12,6141.48,3396.31,1937.34,593.24,5926.89,145090,111256,256346,55,2956,1461,5,1,146990,106137,253127,55,2956,1461,4,0,2810.84,4164.97,100.00,491.90,413.50,84.06,73.06,85.20,100.00,110.00,110.00,100,45506,393,101075,16,31.23,5749,0,8809,323,156,258,400326,33777
UTTAR PRADESH,49,MAHOBA,1965.79,1283.05,488.89,193.85,1328.87,916.78,217.51,2463.16,1040.35,721.42,202.00,1963.77,53117,70666,123783,0,2153,464,1,1,53267,79063,132330,0,1756,464,2,0,1076.80,1502.28,100.00,488.96,324.40,66.34,23.20,32.48,100.00,0.00,0.00,0.00,14857,0,38260,0,27.89,28043,0,43042,2327,991,4660,129475,14264
UTTAR PRADESH,50,MAINPURI,3105.60,2020.70,769.86,315.04,2200.83,2812.68,572.25,5585.75,2065.76,2442.47,226.20,4734.43,84258,121244,205502,10,3334,1309,3,1,79722,109915,189637,10,3334,1309,4,0,1883.83,3853.58,100.00,575.60,575.19,99.93,65.46,65.44,99.97,20.00,22.80,100.00,30358,0,49337,605,38.08,3761,0,10850,770,250,445,262409,31067
UTTAR PRADESH,51,MATHURA,1858.84,1273.54,463.85,121.45,1436.60,440.53,408.39,2285.52,1313.11,440.53,108.29,1861.93,25005,182330,207335,10,3228,1475,3,1,26378,141435,167813,10,2936,979,1,0,545.32,1282.96,100.00,573.10,323.50,56.45,104.00,44.18,42.48,20.00,20.00,100,13295,0,13083,0,50.40,320,0,0,0,0,0,290944,40064
UTTAR PRADESH,52,MAU,4246.62,2776.66,1003.20,466.76,2867.73,1013.13,382.72,4263.58,2400.41,835.57,381.96,3617.93,133766,73752,207518,13,2494,1090,5,0,109850,69098,178948,13,2494,1090,5,3,3004.80,2878.08,95.78,405.80,317.80,78.31,63.06,71.05,100.00,26.00,20.80,80.0,38755,0,71066,29,35.28,3931,95,11641,1080,5,268,252219,29772
UTTAR PRADESH,53,MEERUT,1544.95,1039.97,380.12,124.86,1189.83,349.67,122.86,1662.36,1189.99,345.18,121.78,1656.96,25514,119754,145268,25,2418,1310,6,3,25367,117002,142369,25,2222,907,3,3,503.25,1002.36,100.00,437.80,369.20,84.33,77.60,32.86,42.35,38.11,38.12,100.00,4470,0,14948,1,17.62,1349,0,2480,2357,86,328,268299,92454
UTTAR PRADESH,54,MIRZAPUR,6523.45,4217.48,1529.28,776.69,4309.49,3517.19,914.06,8740.74,3296.45,3307.20,911.06,7514.70,231315,195266,426581,133,3941,1582,10,0,237499,186478,423977,133,3941,1582,10,10,3874.80,6314.45,100.00,674.56,567.58,84.14,95.53,95.53,100,142.75,145.94,100.00,67950,0,169288,261,28.61,906,0,1033,796,206,291,335481,25945
UTTAR PRADESH,55,MORADABAD,5458.06,3713.84,1396.52,347.70,4422.47,1770.99,302.55,6496.01,3959.99,1682.35,230.06,5872.40,76018,354539,430557,0,8504,2641,4,1,76018,293046,369064,0,4870,2100,2,1,1460.12,3654.21,100.00,2318.50,1090.17,47.02,188.94,165.98,87.85,0.00,0.00,0.00,19678,0,56019,321,25.89,1144,0,5695,5019,216,830,520831,199294
UTTAR PRADESH,56,MUZAFFARNAGAR,2196.81,1444.18,535.38,217.25,1923.74,863.91,235.19,3022.84,1434.45,863.91,226.43,2524.79,51660,238443,290103,14,3700,2074,2,0,51660,178179,229839,14,3478,2074,2,0,712.96,1883.87,100.00,693.50,325.11,46.88,105.11,47.30,45.00,28.00,28.00,100,8798,0,42833,29,17.03,1503,0,3423,4086,113,150,481057,168645
UTTAR PRADESH,57,PILIBHIT,3171.52,2061.36,767.99,342.17,2372.96,886.50,596.82,3856.27,2222.18,799.93,596.81,3618.92,95178,119893,215071,21,2786,889,2,1,96937,113888,210825,21,2786,889,1,1,2125.58,2977.66,100.00,432.20,432.68,100.00,44.97,44.45,98.84,42.00,42.00,100,25394,12,71495,36,26.21,2530,7,3898,3023,1216,1236,297601,66176
UTTAR PRADESH,58,PRATAPGARH,3635.17,2275.59,861.74,497.84,2988.35,2323.27,726.92,6038.54,2800.98,2082.88,673.74,5557.60,141368,264341,405709,50,2525,1955,10,0,150668,170925,321593,79,2525,2030,3,0,2234.45,4298.01,100.00,549.43,572.05,100.00,99.32,121.41,100.00,117.00,123.27,100.00,44564,0,106071,33,29.58,1442,0,3445,256,90,468,163574,48683
UTTAR PRADESH,59,RAE BARELI,7735.21,5126.97,1874.63,733.61,5214.66,2466.99,432.71,8114.36,4925.52,2338.23,370.02,7633.77,190306,135862,326168,25,5809,1860,5,0,204985,129654,334639,25,4188,1860,1,0,4347.32,6075.34,100.00,1385.09,819.19,59.14,93.01,93.00,99.99,50.00,50.00,100,51057,0,143047,2626,24.91,2430,0,3902,856,142,881,561905,58222
UTTAR PRADESH,60,RAMPUR,3341.36,2265.86,841.81,233.69,2334.90,1095.33,90.11,3520.34,1416.50,932.33,81.59,2430.41,56948,150145,207093,0,4382,1385,2,1,52656,161709,214365,0,2195,1275,1,1,1193.84,1750.46,100.00,1195.00,361.71,30.27,95.48,84.24,88.23,0.00,0.00,0.00,12713,0,39922,21,24.14,814,0,2525,1325,210,190,291440,120739
UTTAR PRADESH,61,SAHARANPUR,2292.46,1516.63,575.66,200.17,2094.56,1092.31,282.68,3469.55,1581.60,1047.24,248.21,2877.05,49458,192771,242229,25,3766,1720,11,0,55050,191322,246372,25,3505,1299,4,0,1004.65,1732.59,100.00,629.00,558.98,88.87,107.93,63.55,58.88,50.00,50.00,100,16127,0,38710,218,29.30,104,0,0,0,0,0,404600,120580
UTTAR PRADESH,62,SANT KABIR NAGAR,4378.60,2876.30,1062.46,439.84,3056.63,1149.62,1066.64,5272.89,2795.14,1047.76,335.68,4178.58,121112,227284,348396,35,2368,991,4,0,104416,107926,212342,35,2368,991,3,0,3060.15,2974.24,97.19,411.87,412.17,100.00,49.77,49.56,99.58,70.00,75.37,100.00,53876,0,50540,0,51.60,719,0,1677,502,28,284,239614,25862
UTTAR PRADESH,63,SANT RAVIDAS NAGAR( BHADOHI),2872.39,1879.24,703.49,289.66,1992.47,1066.01,579.14,3637.62,1572.09,1037.81,562.88,3172.77,75119,103247,178366,43,2083,1233,5,0,70995,94117,165112,43,1602,1233,1,0,1466.85,2638.32,100.00,415.03,201.35,48.51,71.65,45.45,63.43,66.71,66.71,100,23184,0,45722,0,32.66,17010,0,9546,3971,425,800,187958,15823
UTTAR PRADESH,64,SHAHJAHANPUR,5947.11,3825.48,1430.20,691.43,4448.79,1482.62,477.52,6408.93,3706.35,1476.26,255.50,5438.11,194645,114246,308891,10,4842,1347,0,0,195266,94352,289618,10,4842,1347,6,9,3984.80,3972.09,99.68,913.70,913.72,100.00,67.35,67.73,100.00,20.00,20.00,100,46210,0,148391,44,23.67,2134,0,3845,4176,96,419,418787,94077
UTTAR PRADESH,65,SHRAVASTI,3109.54,1995.27,743.99,370.28,2133.72,1359.32,319.51,3812.54,2128.03,1359.32,319.23,3806.58,104902,54772,159674,10,1838,650,3,0,102532,48353,150885,10,1838,650,0,0,2311.05,3258.44,100.00,276.50,277.06,100.00,32.51,33.83,100.00,20.00,20.00,100,25125,968,76403,36,25.45,1095,0,4265,5218,165,480,180317,23835
UTTAR PRADESH,66,SIDDHARTHNAGAR,4938.48,3239.90,1156.88,541.70,3479.69,1903.40,1463.34,6846.43,3145.84,1889.05,559.82,5594.71,139597,133650,273247,50,4128,1481,5,0,140518,111671,252189,50,4128,1481,2,0,2689.31,4246.53,100.00,734.70,727.00,98.95,74.06,74.04,99.97,100.00,100.00,100,41444,0,99074,0,29.49,100,0,20,0,0,0,352651,33113
UTTAR PRADESH,67,SITAPUR,11644.27,7685.86,2799.68,1158.73,7728.94,3493.82,539.04,11761.80,7101.79,3332.64,503.32,10937.75,305299,255574,560873,25,7397,2307,3,1,278600,191177,469777,25,5874,2307,1,1,7258.27,8392.28,100.00,1429.16,991.77,69.40,115.36,117.98,100.00,50.00,50.00,100,123980,0,154620,0,44.50,2389,0,2837,1081,269,546,710299,65643
UTTAR PRADESH,68,SONBHADRA,4506.21,2936.97,1060.23,509.01,2979.81,3018.79,756.38,6754.98,2648.48,2490.91,534.77,5674.15,138370,79419,217789,113,3176,1051,0,0,138765,65796,204561,113,3006,767,10,0,2390.68,4646.65,100.00,589.41,530.36,89.98,43.08,49.05,100.00,125.01,113.78,91.02,67711,6646,64403,29,53.58,2388,1737,2492,980,99,200,267308,13964
UTTAR PRADESH,69,SULTANPUR,5008.02,3219.63,1215.16,573.23,3734.65,2650.18,583.14,6967.97,3296.61,2524.88,580.52,6402.01,168843,262071,430914,40,4898,2244,6,0,171097,219085,390182,40,4898,2244,6,0,2941.07,5082.74,100.00,902.84,787.01,87.17,125.01,112.21,89.76,29.50,29.52,100.00,52171,0,114408,318,30.49,970,0,4072,135,22,169,595287,56329
UTTAR PRADESH,70,UNNAO,6824.72,4388.80,1651.35,784.57,5009.41,3019.07,1283.32,9311.80,4843.78,3007.83,1278.94,9130.56,229599,141734,371333,20,4700,1683,8,0,227307,145494,372801,20,4700,1683,2,2,5153.67,7491.05,100.00,791.70,798.15,100.00,84.16,84.16,100,40.00,43.20,100.00,91603,0,135686,0,40.30,4163,0,7497,1923,141,499,475335,55831
UTTAR PRADESH,71,VARANASI,4642.40,3122.51,1114.95,404.94,3237.42,1690.92,293.13,5221.47,2839.27,1189.28,290.84,4319.38,105408,249056,354464,47,4471,1532,0,0,102640,154971,257611,47,2516,1283,3,0,2046.67,2808.69,100.00,1072.16,491.70,45.86,106.03,59.42,56.04,64.23,129.03,100.00,21284,0,78714,0,20.74,2053,0,6875,1609,170,499,301485,46372
UTTARAKHAND,1,ALMORA,1686.87,1126.20,411.36,149.31,1027.48,396.59,191.91,1615.98,1061.64,393.44,201.28,1656.36,45572,48151,93723,40,214,247,10,0,37501,46498,83999,30,239,4,0,0,1298.25,1477.33,100.00,65.19,65.59,100.00,24.52,0.25,1.02,24.00,25.59,100.00,11105,0,26396,0,29.61,5059,0,4350,0,2,1568,126476,31424
UTTARAKHAND,2,BAGESHWAR,707.08,469.84,168.60,68.64,499.22,188.45,91.71,779.38,489.74,191.36,95.19,776.29,21447,16508,37955,20,111,149,3,0,18831,21660,40491,7,105,2,2,0,511.25,710.79,100.00,25.16,21.24,84.42,14.86,0.56,3.77,20.00,5.45,27.25,6174,6,12651,0,32.82,2601,11,4259,0,9,985,55748,11257
UTTARAKHAND,3,CHAMOLI,798.93,530.03,187.43,81.47,550.41,202.12,85.83,838.36,526.05,201.95,89.65,817.65,27147,26145,53292,10,265,115,7,2,27431,30558,57989,0,222,15,3,0,552.59,697.24,100.00,60.96,52.14,85.53,11.36,1.15,10.12,15.00,0.00,0.00,6186,315,20845,0,23.70,541,146,2661,0,3,432,72744,13664
UTTARAKHAND,4,CHAMPAWAT,806.06,539.24,195.42,71.40,553.13,204.08,99.85,857.06,554.06,205.73,104.60,864.39,22991,9085,32076,20,375,78,2,1,19087,17955,37042,3,160,6,1,0,501.26,771.33,100.00,125.32,31.75,25.34,7.76,0.55,7.09,20.00,0.82,4.10,4338,4,14745,0,22.75,1169,5,3052,0,46,1789,44386,7805
UTTARAKHAND,5,DEHRADUN,1607.05,1047.66,400.90,158.49,917.05,373.93,122.85,1413.83,772.28,309.59,125.14,1207.01,37212,24463,61675,0,497,19,5,1,35275,28580,63855,0,475,19,1,0,1188.10,992.17,83.51,408.66,121.87,29.82,0.00,1.02,0.00,0.00,0.00,0.00,7493,6661,21121,0,40.12,737,881,406,99,7,178,137051,53391
UTTARAKHAND,6,HARIDWAR,1163.50,758.07,279.35,126.08,734.81,273.53,137.09,1145.43,678.85,287.07,146.41,1112.32,42500,90074,132574,60,200,20,2,0,40519,85774,126293,37,100,13,0,0,987.21,985.41,99.82,59.24,25.34,42.78,1.76,0.60,34.09,28.00,8.23,29.39,11300,62,28839,106,28.04,1922,15,2050,2425,41,458,199642,63588
UTTARAKHAND,7,NAINITAL,503.61,332.61,118.22,52.78,318.81,127.67,36.24,482.72,330.55,132.89,39.60,503.04,14314,26585,40899,50,208,95,6,2,18166,34791,52957,1,208,32,2,0,280.91,339.83,100.00,50.48,110.02,100.00,9.16,2.11,23.03,50.00,1.36,2.72,6277,141,11748,0,35.33,5453,125,1493,310,1,136,112670,38960
UTTARAKHAND,8,PAURI(GARHWAL),2054.88,1367.18,509.24,178.46,792.32,308.67,132.57,1233.56,789.80,317.18,137.93,1244.92,53399,37146,90545,50,620,173,10,0,40232,51348,91580,8,401,23,3,0,1460.49,909.11,62.25,192.46,218.01,100.00,17.32,1.10,6.35,75.00,4.09,5.45,9760,340,30132,2,25.10,5791,91,5645,0,6,1374,137102,33071
UTTARAKHAND,9,PITHORAGARH,1497.02,1001.69,362.69,132.64,869.63,324.10,123.60,1317.33,773.69,295.04,127.02,1195.75,41110,29253,70363,50,670,215,6,2,36314,36744,73058,10,482,102,3,0,982.24,997.31,100.00,187.83,97.32,51.81,16.46,0.00,0.00,30.00,9.68,32.27,11964,480,23870,0,34.27,2868,602,2425,0,2,808,95130,17555
UTTARAKHAND,10,RUDRAPRAYAG,454.34,299.26,106.58,48.50,362.29,139.86,55.93,558.08,345.31,128.77,57.90,531.98,13150,22322,35472,40,100,124,3,0,16573,18329,34902,9,100,70,2,0,261.90,436.05,100.00,22.77,17.88,78.52,8.90,3.50,39.33,60.00,0.00,0.00,3423,0,13150,0,20.65,876,0,529,0,1,110,51064,12508
UTTARAKHAND,11,TEHRI GARHWAL,1776.62,1178.66,423.16,174.80,1066.16,401.48,144.28,1611.92,1132.86,335.92,150.08,1618.87,55173,34580,89753,30,307,120,8,0,48471,39086,87557,0,493,10,0,0,1360.42,1377.73,100.00,61.40,111.18,100.00,11.50,1.34,11.65,30.00,0.00,0.00,7490,66,40915,0,15.59,891,1,3111,0,4,637,116988,27096
UTTARAKHAND,12,UDHAM SINGH NAGAR,1174.09,773.22,273.43,127.44,661.50,241.14,116.86,1019.50,548.75,232.78,119.35,900.88,39427,59658,99085,50,118,123,5,2,39607,62992,102599,0,125,75,4,1,859.21,779.11,90.68,23.60,37.45,100.00,8.56,4.00,46.73,50.00,0.00,0.00,6834,4682,28091,0,29.08,241,337,180,260,10,107,194695,53060
UTTARAKHAND,13,UTTARKASHI,861.02,569.46,204.88,86.68,487.11,189.76,55.36,732.23,457.07,154.74,59.68,671.49,28189,20700,48889,50,240,123,4,0,26640,24512,51152,4,240,0,3,0,552.19,518.50,93.90,48.00,82.68,100.00,12.32,0.00,0.00,75.00,0.00,0.00,8241,100,18217,0,31.31,1644,217,1829,0,2,88,61149,14617
WEST BENGAL,1,BANKURA,7326.54,4901.80,1921.01,503.73,4280.42,1649.80,3508.50,9438.72,3537.97,1327.17,3477.98,8343.11,198152,333832,531984,50,7544,4130,29,0,112343,246154,358497,119,7991,1671,26,0,3621.91,5200.78,100.00,1605.79,1966.56,100.00,330.22,150.54,45.59,100.00,288.50,100.00,38832,7147,66364,0,40.93,310,165,233,209,65,71,691417,45723
WEST BENGAL,2,BARDHAMAN,13424.29,8205.96,3364.37,1853.96,7407.60,3041.10,3632.73,14081.43,7169.26,2649.29,3648.19,13466.74,700047,341920,1041967,133,9891,7980,10,0,665059,305342,970401,140,9890,7826,10,19,9160.79,9118.11,99.53,2115.46,2390.21,100.00,141.70,497.47,100.00,266.00,201.14,75.62,288510,107666,268630,253,59.57,69801,21575,6665,2710,174,924,1064226,232640
WEST BENGAL,3,BIRBHUM,11309.96,7325.23,2845.16,1139.57,5248.87,2052.18,3831.54,11132.60,4869.10,1806.74,3854.28,10530.12,338989,299893,638882,50,5617,3816,4,22,304234,207988,512222,70,6034,2648,38,0,6782.34,8529.18,100.00,1462.54,1485.79,100.00,290.97,162.40,55.81,100.00,40.67,40.67,108292,23393,172549,0,43.28,44572,8297,4980,811,218,566,711236,62961
WEST BENGAL,4,COOCH BEHAR,8658.03,5551.70,2200.13,906.20,3228.71,1260.98,294.51,4784.20,3229.67,1003.56,294.75,4527.97,335236,254422,589658,50,3715,1718,15,0,279690,181281,460971,144,5764,1818,15,12,5440.15,2733.63,50.25,732.68,1247.56,100.00,85.90,84.09,97.89,100.00,193.07,100.00,154679,10688,114323,0,59.13,67,0,43,252,0,27,604602,111026
WEST BENGAL,5,DAKSHIN DINAJPUR,5329.51,3458.90,1334.52,536.09,3457.95,1356.57,637.49,5452.01,2962.65,1108.45,547.51,4618.61,182621,194577,377198,50,3712,2642,10,0,191967,83636,275603,45,2892,1277,8,8,2383.16,3440.98,100.00,1133.14,804.76,71.02,206.49,119.12,57.69,100.00,74.36,74.36,73246,40083,78638,0,59.04,24295,9760,16139,2649,63,1787,338680,42121
WEST BENGAL,6,DARJEELING,3202.65,2235.62,791.34,175.69,1308.53,449.12,160.57,1918.22,1240.63,410.59,159.71,1810.92,66648,130066,196714,50,1784,408,0,0,36996,3174,40170,24,1459,574,8,8,1636.36,1104.28,67.48,510.40,492.12,96.42,29.82,43.64,100.00,80.00,44.33,55.41,2171,9094,13884,0,30.45,0,5,0,0,0,0,234411,99375
WEST BENGAL,7,HOOGHLY,5835.44,3631.12,1387.12,817.20,4412.38,1704.66,2944.73,9061.77,3423.46,1266.48,2952.38,7642.31,271737,195510,467247,53,6821,4168,19,0,276572,195558,472130,50,6764,3435,18,18,2382.16,4670.80,100.00,1830.58,1903.74,100.00,288.45,267.10,92.60,106.01,91.46,86.27,132425,32884,111263,0,59.77,47412,10861,379,161,23,70,777386,253793
WEST BENGAL,8,HOWRAH,4234.15,2671.35,1059.87,502.93,2276.04,902.63,481.58,3660.25,1677.13,635.06,481.72,2793.91,231860,143309,375169,51,5195,3586,26,0,230833,141915,372748,47,5417,2804,14,20,1425.46,740.83,51.97,1244.06,1095.03,88.02,215.16,147.67,68.63,102.00,103.80,100.00,57716,79,173038,0,25.04,3,0,0,0,0,0,388459,143324
